PSA_ID,Domain,Subcategory,EN,SW,SO,EK,DH,Source,Date_Generated,Confidence_Note
PSA_04564,Governance,Public Participation,The e-Citizen Directorate reminds residents of Bungoma of the development projects consultation venue.,Idara ya e-Citizen inawakumbusha wakazi wa Bungoma eneo la mashauriano ya miradi ya maendeleo.,Maamulka e-Citizen waxay xasuusinaysaa dadka Bungoma goobta la-tashiga mashaariicda horumarinta.,Idara ya e-Citizen egoibokia abanto b'Bungoma aria y'amabaza ga emishoro y'obwaikwo.,Ofis mar e-Citizen paro jo Bungoma kama loso wach mar gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04565,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) reminds residents of Nakuru of the policy reforms consultation venue.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawakumbusha wakazi wa Nakuru eneo la mashauriano ya marekebisho ya sera.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay xasuusinaysaa dadka Nakuru goobta la-tashiga dib-u-habaynta siyaasadda.,Tume y'Amachaguo (IEBC) egoibokia abanto b'Nakuru aria y'amabaza ga amareforme g'ebithoro.,Buch mar Yiero (IEBC) paro jo Nakuru kama loso wach mar loko chike.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04566,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) urges residents of Eldoret to submit views on policy reforms before the next 7 days.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawahimiza wakazi wa Eldoret kuwasilisha maoni kuhusu marekebisho ya sera kabla ya siku 7 zijazo.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku boorinaysaa dadka Eldoret inay soo gudbiyaan aragtidooda dib-u-habaynta siyaasadda ka hor 7-da maalmood ee soo socda.,Tume y'Amachaguo (IEBC) egoseka abanto b'Eldoret koleta amang'ana gabo okoigora amareforme g'ebithoro imbere y'ebiro saba biria bироche.,Buch mar Yiero (IEBC) jiwo jo Eldoret mondo gichiw pach kuom loko chike kapok ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04567,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) invites residents of Garissa to a public forum on devolution within 14 days.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawaalika wakazi wa Garissa kwenye kongamano la umma kuhusu ugatuzi ndani ya siku 14.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku martiqaadaysaa dadka Garissa shir dadweyne oo ku saabsan xoojinta maamulka gobolada gudaha 14 maalmood.,Tume y'Amaturo n'Obogendi (EACC) egoteba abanto b'Garissa ase omokutano gw'omoisia okoigora obogatuzi ase ebiro ekomi n'ena.,Buch mar Ber gi Koda Koth (EACC) luongo jo Garissa e bura mar ogendini kuom pogo teko e sanduok ndalo 14.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04568,Governance,Public Participation,The County Government calls on youth in Bungoma to participate in development projects.,Serikali ya Kaunti inawaomba vijana wa Bungoma kushiriki katika miradi ya maendeleo.,Dawladda Gobolka waxay ka codsanaysaa dhalinyarada Bungoma inay ka qeybgalaan mashaariicda horumarinta.,Etwara ya County egosaba abaisia b'Bungoma goingera ase emishoro y'obwaikwo.,Sirkal mar County kwayo rowere e Bungoma mondo odonj e gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04569,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) urges residents of Kakamega to submit views on policy reforms before 15th August 2026.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawahimiza wakazi wa Kakamega kuwasilisha maoni kuhusu marekebisho ya sera kabla ya tarehe 15 Agosti 2026.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku boorinaysaa dadka Kakamega inay soo gudbiyaan aragtidooda dib-u-habaynta siyaasadda ka hor 15-ka Ogosto 2026.,Tume y'Amaturo n'Obogendi (EACC) egoseka abanto b'Kakamega koleta amang'ana gabo okoigora amareforme g'ebithoro imbere y'ekiro kia 15 Agosti 2026.,Buch mar Ber gi Koda Koth (EACC) jiwo jo Kakamega mondo gichiw pach kuom loko chike kapok tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04570,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Migori to participate in the county budget.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Migori kushiriki katika bajeti ya kaunti.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Migori inay ka qeybgalaan miisaaniyadda gobolka.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Migori goingera ase bajeti ya County.,Buch mar Yiero (IEBC) kwayo rowere e Migori mondo odonj e bajet mar County.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04571,Governance,Public Participation,"The Independent Electoral and Boundaries Commission (IEBC) announces a devolution feedback session in Mombasa, before the end of the month.","Tume Huru ya Uchaguzi na Mipaka (IEBC) inatangaza kikao cha maoni ya ugatuzi katika Mombasa, kabla ya mwisho wa mwezi.","Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku dhawaaqday kulan jawaab-celin xoojinta maamulka gobolada ee Mombasa, ka hor dhammaadka bisha.","Tume y'Amachaguo (IEBC) egotangaza omokutano gw'amang'ana ga obogatuzi ase Mombasa, imbere y'okoisia okwaikara.","Buch mar Yiero (IEBC) lando romo mar dwoko wach kuom pogo teko e Mombasa, kapok dwe orumo.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04572,Governance,Public Participation,"The Independent Electoral and Boundaries Commission (IEBC) announces a policy reforms feedback session in Eldoret, within 14 days.","Tume Huru ya Uchaguzi na Mipaka (IEBC) inatangaza kikao cha maoni ya marekebisho ya sera katika Eldoret, ndani ya siku 14.","Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku dhawaaqday kulan jawaab-celin dib-u-habaynta siyaasadda ee Eldoret, gudaha 14 maalmood.","Tume y'Amachaguo (IEBC) egotangaza omokutano gw'amang'ana ga amareforme g'ebithoro ase Eldoret, ase ebiro ekomi n'ena.","Buch mar Yiero (IEBC) lando romo mar dwoko wach kuom loko chike e Eldoret, e sanduok ndalo 14.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04573,Governance,Public Participation,The e-Citizen Directorate reminds residents of Eldoret of the the county budget consultation venue.,Idara ya e-Citizen inawakumbusha wakazi wa Eldoret eneo la mashauriano ya bajeti ya kaunti.,Maamulka e-Citizen waxay xasuusinaysaa dadka Eldoret goobta la-tashiga miisaaniyadda gobolka.,Idara ya e-Citizen egoibokia abanto b'Eldoret aria y'amabaza ga bajeti ya County.,Ofis mar e-Citizen paro jo Eldoret kama loso wach mar bajet mar County.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04574,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Kisumu to participate in development projects.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Kisumu kushiriki katika miradi ya maendeleo.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Kisumu inay ka qeybgalaan mashaariicda horumarinta.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Kisumu goingera ase emishoro y'obwaikwo.,Buch mar Yiero (IEBC) kwayo rowere e Kisumu mondo odonj e gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04575,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) reminds residents of Kericho of the devolution consultation venue.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawakumbusha wakazi wa Kericho eneo la mashauriano ya ugatuzi.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay xasuusinaysaa dadka Kericho goobta la-tashiga xoojinta maamulka gobolada.,Tume y'Amachaguo (IEBC) egoibokia abanto b'Kericho aria y'amabaza ga obogatuzi.,Buch mar Yiero (IEBC) paro jo Kericho kama loso wach mar pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04576,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) urges residents of Kilifi to submit views on development projects before 1st September 2026.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawahimiza wakazi wa Kilifi kuwasilisha maoni kuhusu miradi ya maendeleo kabla ya tarehe 1 Septemba 2026.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku boorinaysaa dadka Kilifi inay soo gudbiyaan aragtidooda mashaariicda horumarinta ka hor 1-da Sebtember 2026.,Tume y'Amachaguo (IEBC) egoseka abanto b'Kilifi koleta amang'ana gabo okoigora emishoro y'obwaikwo imbere y'ekiro kia 1 Septemba 2026.,Buch mar Yiero (IEBC) jiwo jo Kilifi mondo gichiw pach kuom gik mag dongruok kapok tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04577,Governance,Public Participation,The County Government calls on youth in Nakuru to participate in devolution.,Serikali ya Kaunti inawaomba vijana wa Nakuru kushiriki katika ugatuzi.,Dawladda Gobolka waxay ka codsanaysaa dhalinyarada Nakuru inay ka qeybgalaan xoojinta maamulka gobolada.,Etwara ya County egosaba abaisia b'Nakuru goingera ase obogatuzi.,Sirkal mar County kwayo rowere e Nakuru mondo odonj e pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04578,Governance,Public Participation,"The County Government announces a devolution feedback session in Nakuru, this weekend.","Serikali ya Kaunti inatangaza kikao cha maoni ya ugatuzi katika Nakuru, wikendi hii.","Dawladda Gobolka waxay ku dhawaaqday kulan jawaab-celin xoojinta maamulka gobolada ee Nakuru, usbuucan.","Etwara ya County egotangaza omokutano gw'amang'ana ga obogatuzi ase Nakuru, wiki inu.","Sirkal mar County lando romo mar dwoko wach kuom pogo teko e Nakuru, juma ni.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04579,Governance,Public Participation,"The County Government announces a devolution feedback session in Mombasa, 20th October 2026.","Serikali ya Kaunti inatangaza kikao cha maoni ya ugatuzi katika Mombasa, tarehe 20 Oktoba 2026.","Dawladda Gobolka waxay ku dhawaaqday kulan jawaab-celin xoojinta maamulka gobolada ee Mombasa, 20-ka Oktoobar 2026.","Etwara ya County egotangaza omokutano gw'amang'ana ga obogatuzi ase Mombasa, ekiro kia 20 Oktoba 2026.","Sirkal mar County lando romo mar dwoko wach kuom pogo teko e Mombasa, tarik 20 Oktoba 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04580,Governance,Public Participation,The County Government calls on youth in Kisumu to participate in devolution.,Serikali ya Kaunti inawaomba vijana wa Kisumu kushiriki katika ugatuzi.,Dawladda Gobolka waxay ka codsanaysaa dhalinyarada Kisumu inay ka qeybgalaan xoojinta maamulka gobolada.,Etwara ya County egosaba abaisia b'Kisumu goingera ase obogatuzi.,Sirkal mar County kwayo rowere e Kisumu mondo odonj e pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04581,Governance,Public Participation,The e-Citizen Directorate calls on youth in Nairobi to participate in development projects.,Idara ya e-Citizen inawaomba vijana wa Nairobi kushiriki katika miradi ya maendeleo.,Maamulka e-Citizen waxay ka codsanaysaa dhalinyarada Nairobi inay ka qeybgalaan mashaariicda horumarinta.,Idara ya e-Citizen egosaba abaisia b'Nairobi goingera ase emishoro y'obwaikwo.,Ofis mar e-Citizen kwayo rowere e Nairobi mondo odonj e gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04582,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) invites residents of Meru to a public forum on devolution before the end of the month.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawaalika wakazi wa Meru kwenye kongamano la umma kuhusu ugatuzi kabla ya mwisho wa mwezi.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku martiqaadaysaa dadka Meru shir dadweyne oo ku saabsan xoojinta maamulka gobolada ka hor dhammaadka bisha.,Tume y'Amaturo n'Obogendi (EACC) egoteba abanto b'Meru ase omokutano gw'omoisia okoigora obogatuzi imbere y'okoisia okwaikara.,Buch mar Ber gi Koda Koth (EACC) luongo jo Meru e bura mar ogendini kuom pogo teko kapok dwe orumo.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04583,Governance,Public Participation,"The e-Citizen Directorate announces a policy reforms feedback session in Eldoret, 1st September 2026.","Idara ya e-Citizen inatangaza kikao cha maoni ya marekebisho ya sera katika Eldoret, tarehe 1 Septemba 2026.","Maamulka e-Citizen waxay ku dhawaaqday kulan jawaab-celin dib-u-habaynta siyaasadda ee Eldoret, 1-da Sebtember 2026.","Idara ya e-Citizen egotangaza omokutano gw'amang'ana ga amareforme g'ebithoro ase Eldoret, ekiro kia 1 Septemba 2026.","Ofis mar e-Citizen lando romo mar dwoko wach kuom loko chike e Eldoret, tarik 1 Septemba 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04584,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Eldoret to participate in development projects.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Eldoret kushiriki katika miradi ya maendeleo.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Eldoret inay ka qeybgalaan mashaariicda horumarinta.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Eldoret goingera ase emishoro y'obwaikwo.,Buch mar Yiero (IEBC) kwayo rowere e Eldoret mondo odonj e gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04585,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) invites residents of Meru to a public forum on development projects by Friday.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawaalika wakazi wa Meru kwenye kongamano la umma kuhusu miradi ya maendeleo ifikapo Ijumaa.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku martiqaadaysaa dadka Meru shir dadweyne oo ku saabsan mashaariicda horumarinta marka la gaaro Jimcaha.,Tume y'Amaturo n'Obogendi (EACC) egoteba abanto b'Meru ase omokutano gw'omoisia okoigora emishoro y'obwaikwo erinda Ijumaa.,Buch mar Ber gi Koda Koth (EACC) luongo jo Meru e bura mar ogendini kuom gik mag dongruok chopni chieng' Ijumaa.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04586,Governance,Public Participation,The County Government urges residents of Meru to submit views on development projects before the next 7 days.,Serikali ya Kaunti inawahimiza wakazi wa Meru kuwasilisha maoni kuhusu miradi ya maendeleo kabla ya siku 7 zijazo.,Dawladda Gobolka waxay ku boorinaysaa dadka Meru inay soo gudbiyaan aragtidooda mashaariicda horumarinta ka hor 7-da maalmood ee soo socda.,Etwara ya County egoseka abanto b'Meru koleta amang'ana gabo okoigora emishoro y'obwaikwo imbere y'ebiro saba biria bироche.,Sirkal mar County jiwo jo Meru mondo gichiw pach kuom gik mag dongruok kapok ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04587,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) invites residents of Kakamega to a public forum on development projects this weekend.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawaalika wakazi wa Kakamega kwenye kongamano la umma kuhusu miradi ya maendeleo wikendi hii.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku martiqaadaysaa dadka Kakamega shir dadweyne oo ku saabsan mashaariicda horumarinta usbuucan.,Tume y'Amaturo n'Obogendi (EACC) egoteba abanto b'Kakamega ase omokutano gw'omoisia okoigora emishoro y'obwaikwo wiki inu.,Buch mar Ber gi Koda Koth (EACC) luongo jo Kakamega e bura mar ogendini kuom gik mag dongruok juma ni.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04588,Governance,Public Participation,"The Ethics and Anti-Corruption Commission (EACC) announces a development projects feedback session in Migori, by Friday.","Tume ya Maadili na Kupambana na Ufisadi (EACC) inatangaza kikao cha maoni ya miradi ya maendeleo katika Migori, ifikapo Ijumaa.","Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku dhawaaqday kulan jawaab-celin mashaariicda horumarinta ee Migori, marka la gaaro Jimcaha.","Tume y'Amaturo n'Obogendi (EACC) egotangaza omokutano gw'amang'ana ga emishoro y'obwaikwo ase Migori, erinda Ijumaa.","Buch mar Ber gi Koda Koth (EACC) lando romo mar dwoko wach kuom gik mag dongruok e Migori, chopni chieng' Ijumaa.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04589,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Kilifi to participate in policy reforms.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Kilifi kushiriki katika marekebisho ya sera.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Kilifi inay ka qeybgalaan dib-u-habaynta siyaasadda.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Kilifi goingera ase amareforme g'ebithoro.,Buch mar Yiero (IEBC) kwayo rowere e Kilifi mondo odonj e loko chike.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04590,Governance,Public Participation,The e-Citizen Directorate invites residents of Migori to a public forum on the county budget 30th July 2026.,Idara ya e-Citizen inawaalika wakazi wa Migori kwenye kongamano la umma kuhusu bajeti ya kaunti tarehe 30 Julai 2026.,Maamulka e-Citizen waxay ku martiqaadaysaa dadka Migori shir dadweyne oo ku saabsan miisaaniyadda gobolka 30-ka Luulyo 2026.,Idara ya e-Citizen egoteba abanto b'Migori ase omokutano gw'omoisia okoigora bajeti ya County ekiro kia 30 Julai 2026.,Ofis mar e-Citizen luongo jo Migori e bura mar ogendini kuom bajet mar County tarik 30 Julai 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04591,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Nyeri to participate in devolution.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Nyeri kushiriki katika ugatuzi.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Nyeri inay ka qeybgalaan xoojinta maamulka gobolada.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Nyeri goingera ase obogatuzi.,Buch mar Yiero (IEBC) kwayo rowere e Nyeri mondo odonj e pogo teko.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04592,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) urges residents of Kilifi to submit views on the county budget before during the coming school term.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawahimiza wakazi wa Kilifi kuwasilisha maoni kuhusu bajeti ya kaunti kabla ya muhula ujao wa shule.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ku boorinaysaa dadka Kilifi inay soo gudbiyaan aragtidooda miisaaniyadda gobolka ka hor xilliga dugsiga ee soo socda.,Tume y'Amachaguo (IEBC) egoseka abanto b'Kilifi koleta amang'ana gabo okoigora bajeti ya County imbere y'omwaka ogochaa ogw'esukuru.,Buch mar Yiero (IEBC) jiwo jo Kilifi mondo gichiw pach kuom bajet mar County kapok kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04593,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) urges residents of Nyeri to submit views on devolution before 1st September 2026.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawahimiza wakazi wa Nyeri kuwasilisha maoni kuhusu ugatuzi kabla ya tarehe 1 Septemba 2026.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ku boorinaysaa dadka Nyeri inay soo gudbiyaan aragtidooda xoojinta maamulka gobolada ka hor 1-da Sebtember 2026.,Tume y'Amaturo n'Obogendi (EACC) egoseka abanto b'Nyeri koleta amang'ana gabo okoigora obogatuzi imbere y'ekiro kia 1 Septemba 2026.,Buch mar Ber gi Koda Koth (EACC) jiwo jo Nyeri mondo gichiw pach kuom pogo teko kapok tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04594,Governance,Public Participation,The County Government reminds residents of Kericho of the the county budget consultation venue.,Serikali ya Kaunti inawakumbusha wakazi wa Kericho eneo la mashauriano ya bajeti ya kaunti.,Dawladda Gobolka waxay xasuusinaysaa dadka Kericho goobta la-tashiga miisaaniyadda gobolka.,Etwara ya County egoibokia abanto b'Kericho aria y'amabaza ga bajeti ya County.,Sirkal mar County paro jo Kericho kama loso wach mar bajet mar County.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04595,Governance,Public Participation,The County Government invites residents of Eldoret to a public forum on policy reforms 30th July 2026.,Serikali ya Kaunti inawaalika wakazi wa Eldoret kwenye kongamano la umma kuhusu marekebisho ya sera tarehe 30 Julai 2026.,Dawladda Gobolka waxay ku martiqaadaysaa dadka Eldoret shir dadweyne oo ku saabsan dib-u-habaynta siyaasadda 30-ka Luulyo 2026.,Etwara ya County egoteba abanto b'Eldoret ase omokutano gw'omoisia okoigora amareforme g'ebithoro ekiro kia 30 Julai 2026.,Sirkal mar County luongo jo Eldoret e bura mar ogendini kuom loko chike tarik 30 Julai 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04596,Governance,Public Participation,The Ethics and Anti-Corruption Commission (EACC) calls on youth in Kericho to participate in development projects.,Tume ya Maadili na Kupambana na Ufisadi (EACC) inawaomba vijana wa Kericho kushiriki katika miradi ya maendeleo.,Guddiga Anshaxa iyo Ka-hortagga Musuqmaasuqa (EACC) waxay ka codsanaysaa dhalinyarada Kericho inay ka qeybgalaan mashaariicda horumarinta.,Tume y'Amaturo n'Obogendi (EACC) egosaba abaisia b'Kericho goingera ase emishoro y'obwaikwo.,Buch mar Ber gi Koda Koth (EACC) kwayo rowere e Kericho mondo odonj e gik mag dongruok.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04597,Governance,Public Participation,The Independent Electoral and Boundaries Commission (IEBC) calls on youth in Kakamega to participate in the county budget.,Tume Huru ya Uchaguzi na Mipaka (IEBC) inawaomba vijana wa Kakamega kushiriki katika bajeti ya kaunti.,Guddiga Madax-bannaan ee Doorashada iyo Xudduudaha (IEBC) waxay ka codsanaysaa dhalinyarada Kakamega inay ka qeybgalaan miisaaniyadda gobolka.,Tume y'Amachaguo (IEBC) egosaba abaisia b'Kakamega goingera ase bajeti ya County.,Buch mar Yiero (IEBC) kwayo rowere e Kakamega mondo odonj e bajet mar County.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04598,Governance,Public Participation,The e-Citizen Directorate invites residents of Bungoma to a public forum on policy reforms 20th October 2026.,Idara ya e-Citizen inawaalika wakazi wa Bungoma kwenye kongamano la umma kuhusu marekebisho ya sera tarehe 20 Oktoba 2026.,Maamulka e-Citizen waxay ku martiqaadaysaa dadka Bungoma shir dadweyne oo ku saabsan dib-u-habaynta siyaasadda 20-ka Oktoobar 2026.,Idara ya e-Citizen egoteba abanto b'Bungoma ase omokutano gw'omoisia okoigora amareforme g'ebithoro ekiro kia 20 Oktoba 2026.,Ofis mar e-Citizen luongo jo Bungoma e bura mar ogendini kuom loko chike tarik 20 Oktoba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_04599,Governance,Public Participation,The e-Citizen Directorate calls on youth in Mombasa to participate in the county budget.,Idara ya e-Citizen inawaomba vijana wa Mombasa kushiriki katika bajeti ya kaunti.,Maamulka e-Citizen waxay ka codsanaysaa dhalinyarada Mombasa inay ka qeybgalaan miisaaniyadda gobolka.,Idara ya e-Citizen egosaba abaisia b'Mombasa goingera ase bajeti ya County.,Ofis mar e-Citizen kwayo rowere e Mombasa mondo odonj e bajet mar County.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
