PSA_ID,Domain,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata
EDU-00750,Education,"Speaking during the ICS Technical College inter-campus games sponsored by Path to Russia, ICS Chief Principal Michael Nyamweya said language has long been one of the biggest obstacles preventing qualified Kenyans from accessing employment opportunities in Russia and other Russian-speaking nations.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,General
EDU-00751,Education,"Nyamweya said the programme is designed to bridge that gap by enabling students to communicate effectively in Russian, making them more competitive in the international job market.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,General
EDU-00752,Education,"He said the course will be examined at the intermediate level and is open to current ICS students, while other interested applicants will be able to enroll in future intakes.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,Examinations
EDU-00753,Education,"Nyamweya welcomed the signing of the Memorandum of Understanding (MoU), saying the partnership would not only expand opportunities for students but also boost the college’s visibility and attract more enrolment.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,Schools
EDU-00754,Education,“We expect students interested in exploring overseas job opportunities to know that they now have more options.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,General
EDU-00755,Education,"We believe this will encourage more students to enroll in the course,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,General
EDU-00756,Education,Path to Russia Chairperson Charity Mueni said the initiative is aimed at expanding foreign language learning in Kenya while preparing young people for opportunities in the global labour market.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,General
EDU-00757,Education,She said the NGO’s partnership with Moscow National Polytechnic will provide native Russian-speaking instructors to train Kenyan students.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,General
EDU-00758,Education,Path to Russia has also signed similar Memoranda of Understanding with Michuki National Polytechnic in Murang’a County and Ngenyilel TVET in Uasin Gishu County as it seeks to expand access to Russian language training across the country.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,Teachers
EDU-00759,Education,"Basic Education PS John Lekakeny Ololtuaa has called for collective responsibility to tame school unrest, even as school heads pushed for an urgent review of fees.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00760,Education,"Speaking at the 49th KCB/KESSHA Annual Conference in Mombasa, Ololtuaa said the Ministry was strengthening guidance, counselling and mental health support in schools and urged religious leaders to help parents reclaim their disciplinary role.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00761,Education,"The PS said student conduct would be monitored alongside fingerprint records, which could later count in job applications, an incentive he believes would encourage early discipline.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,General
EDU-00762,Education,"“It is achievable, but only if we build a society founded on morals and patriotism,” he said, adding that instilling national pride early could help curb arson and unrest in schools.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00763,Education,“What we are seeing in our schools must end.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00764,Education,"It must stop,” Ololtuaa said, calling on parents, students and communities to unite and take a collective responsibility
The PS, himself a former teacher, termed his recent posting to the Ministry from the earlier docket in Tourism, as a homecoming and thanked President Dr. William Ruto for the appointment, conveying greetings from Education CS Julius Ogamba, who will close the conference on Friday.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Teachers
EDU-00765,Education,"Ololtuaa commended school heads for steering CBE, saying the Ministry had distributed over Sh8.4 million Grade 10 textbooks.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Curriculum
EDU-00766,Education,"He said they had inherited teacher shortage had been cut by the employment of about 100,000 tutors in the recent past.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Teachers
EDU-00767,Education,"Kenya Senior Schools Heads Association (KESSHA) National Chairman Willie Kuria said the fees guideline issued through a Ministry circular dated March 4, 2015, has never been revised, even as school operating costs have risen sharply.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00768,Education,"“The school fees framework established in 2015 has not been reviewed, despite the significant escalation in the cost of essential goods and services,” Kuria said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00769,Education,"He told the over 7000 delegates that prices for common school items have risen by 65.3 percent between 2015 and 2026, while the shilling has weakened by 43 percent against the US dollar.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00770,Education,"He noted a unit-cost analysis of running a school for a year points to proposed fees of about Sh87,781 for C1 schools, Sh83,622 for C2/C3 schools, and Sh7,675 for C4 day schools, after deducting the capitation grant.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00771,Education,"Kuria said capitation, last adjusted in 2018 to Sh22,244 per learner, has not kept pace with inflation or the cost of delivering CBE, which now requires specialised teachers and equipment most schools lack.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Teachers
EDU-00772,Education,"He noted that disbursement has also been inconsistent, with schools owed more than Sh22.5 billion in 2025 and only 56 percent of 2026 funds having been released so far against an 80 percent target.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00773,Education,"The KESSHA head also raised concern over the Grade 10 textbook shortage for learners transitioning to Senior School, calling for wider consultation on standardizing school uniforms and a multi-sectoral approach involving schools, parents, religious institutions and government agencies to address student unrest.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools
EDU-00774,Education,"“We remain hopeful that together we can identify sustainable solutions that promote discipline, learner well-being and a conducive learning environment,” Kuria told the gathering, urging the Ministry to give the proposals thoughtful consideration.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,General
EDU-00775,Education,"More than 7,300 members of the Kenya Secondary School Heads Association (KESSHA) have converged in Mombasa for a four-day annual conference, even as the education sector grapples with growing cases of student unrest across schools countrywide.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00776,Education,"KESSHA National Chairman, Willie Kuria said student unrest will be a key agenda item during the conference, with school heads expected to deliberate on its causes and propose practical solutions to address the challenge.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00777,Education,"“It has been a very challenging time for school heads this second term of 2026,” he said, adding that learners who are uncomfortable with boarding school environments should be transferred to day schools, where they can receive closer supervision from their parents.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00778,Education,Kuria noted that boarding schools require responsible learners and proposed that students who are unable to cope with boarding school regulations should consider enrolling in day schools.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00779,Education,"The 49th KCB/KESSHA Conference is themed ‘Strong Schools and Collaborative Leadership for Promoting Competency-Based Education.’
Kuria said the theme reflects the association’s commitment to strengthening school leadership, fostering collaboration among education stakeholders and ensuring the successful implementation of competency-based education (CBE) in Kenya.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Curriculum
EDU-00780,Education,"“As heads of institutions, we recognize that the transformation of education requires strong institutions, visionary leadership, effective partnerships and continuous professional learning,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,General
EDU-00781,Education,"The annual conference remains the premier forum that brings together secondary school principals from across the country to reflect on emerging educational issues, share experiences and best practices, learn from experts and policymakers and provide professional perspectives on matters affecting education and national development.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00782,Education,"During the conference, principals will engage in discussions on leadership in a changing educational environment, digital transformation in schools and mental wellness among learners and school leaders.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00783,Education,"Discussions will also focus on accountability and transparency in education, the implementation of education reforms and sustainable financing of education.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,General
EDU-00784,Education,"The conference will feature open forums with officials from the Ministry of Education and the Teachers Service Commission, providing principals with an opportunity for direct engagement on policy and implementation issues.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Teachers
EDU-00785,Education,The event will also be attended by Education Cabinet Secretary Julius Ogamba and the Principal Secretary for Basic Education John Ololtuaa.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,General
EDU-00786,Education,"“As KESSHA, we remain committed to supporting quality, inclusive and transformative education for all learners.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,General
EDU-00787,Education,"We believe this conference will generate valuable and practical recommendations that will strengthen the delivery of CBE and enhance learning outcomes across the country,” Kuria said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Curriculum
EDU-00788,Education,"“We are committed to supporting schools through financing, sustainability solutions and strategic partnerships that help institutions grow and thrive,” said Jamal.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00789,Education,"He highlighted initiatives in clean energy, scholarships and school financing that continue to strengthen learning environments and contribute to improved educational outcomes for learners across the country.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00790,Education,"Through the KCB Foundation, he disclosed that the bank is investing more than Sh600 million in 2026 to support 1,000 academically gifted but financially vulnerable students.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,General
EDU-00791,Education,"“The programme covers school fees, uniforms, stipends, mentorship and talent development through to university,” he explained.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00792,Education,KCB Bank also provides financing to help schools meet immediate operational needs without disrupting learning.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00793,Education,"The Regional Manager noted that infrastructure and asset financing solutions support the construction and modernization of classrooms, dormitories and laboratories.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00794,Education,"“These solutions enable schools to maintain stability while investing in growth and improved learning environments,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools
EDU-00795,Education,A local NGO says the recent wave of student unrest in the country is not just a disciplinary problem but an indication of a deeper challenge in the education sector.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00796,Education,"Addressing the press in Nyeri, Elimu Yetu Coalition National Coordinator Joseph Wasikhongo said the education system is currently grappling with a myriad of challenges, including failure to implement sound policy safeguards key in addressing learners’ grievances.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00797,Education,Wasikhongo warned that failure to address the long-standing issues that dog the education sector will only undermine learners’ safety and reduce public confidence in learning institutions.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00798,Education,"“We express deep concern over the escalating crisis of school unrest across Kenya, which continues to threaten learner safety, disrupt education, and undermine confidence in learning institutions.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00799,Education,"(The) key concerns driving this crisis include limited learner participation, parenting gaps and weak stakeholder collaboration, weak child protection, and weak school governance and policy, including rigid school rules,” said Wasikhongo.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00800,Education,"In addition, the Coalition has also cited delayed disbursement of capitation to schools by Treasury as a hindrance in funding key education programs and the overall improvement of learning facilities like classrooms and laboratories.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00801,Education,"“Negative social influences on learners, including excessive exposure to harmful social media content, inadequate learner support systems, and limiting the ability of schools to provide a safe, supportive, and conducive learning environment.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00802,Education,"In addition, limited use of research and evidence to inform content-specific education policies and interventions, resulting in responses that do not adequately address the root causes of school unrest,” he added.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00803,Education,"Elimu Coalition is now proposing a raft of urgent measures to help address challenges affecting schools and other institutions of learning, which it says remain the only antidote in attaining globally accepted education standards.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00804,Education,"The CSO noted that while the government and other relevant stakeholders deliberate on long-term solutions to fix the glaring gaps in the education sector, some of the needed solutions only require goodwill from all stakeholders.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00805,Education,Among the interventions include domestication of counselling and mentorship services in every school and also implementing any previous recommendation that had been proposed by previous taskforces and commissions.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00806,Education,“Prioritization of learner safety is paramount.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00807,Education,"While stakeholders deliberate on long-term measures, urgent practical interventions must be implemented to safeguard learners.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00808,Education,"Fully implement and also monitor the recommendations of previous task force and commission reports on school fires and students’ unrests and additionally strengthen monitoring of general school safety standards to ensure high levels of accountability,” added a statement from the coalition, which operates in 42 counties.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00809,Education,“Safeguarding the future of Kenya’s learners requires collective responsibility and sustained commitment.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00810,Education,"On this matter we all stand indicted; therefore, urgent action must be taken to protect our learners and stabilize the education system.”
Since April 27 this year at least 330 cases of school unrest have been recorded in the country, according to figures from the Ministry of Education.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,Schools
EDU-00811,Education,"One of the tragic cases was the Utumishi Senior Girls in Gilgil, Nakuru County, which led to the deaths of 16 learners after a dormitory they were sleeping in was set ablaze by their colleagues on May 28 this year.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00812,Education,The Director of Public Prosecutions (DPP) has already approved murder charges against eight students suspected to have taken part in the attack.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General
EDU-00813,Education,"Seventeen schools from Murang’a East Sub-County on Friday took part in the Kenya Music Festival competitions held at Technology Primary School, where learners showcased their talents in a wide range of categories, including choirs, taarab, folk songs, solo performances and traditional dances.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Schools
EDU-00814,Education,"The colourful event brought together learners from senior secondary schools, providing a platform for them to express their creativity, build confidence and develop their artistic abilities in line with Competency-Based Education (CBE), which emphasises holistic learning and talent development.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Curriculum
EDU-00815,Education,The performances attracted teachers and adjudicators who praised the high level of preparation and creativity displayed by the learners.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Teachers
EDU-00816,Education,"Many schools used music, dance and drama to address social issues such as unity, discipline and respect, while others focused on preserving cultural heritage through traditional songs and dances.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Schools
EDU-00817,Education,The learners emphasized the importance of national cohesion and living together harmoniously regardless of ethnic background.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,General
EDU-00818,Education,"He said the performances reflected remarkable talent, creativity and strong artistic expression among the learners, adding that such platforms are key in nurturing skills that go beyond classroom learning.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Schools
EDU-00819,Education,"The learners have demonstrated great talent and creativity, and it is clear that co-curricular activities play a big role in shaping their confidence and abilities,” said Mutia.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,General
EDU-00820,Education,"He further noted that the festival helps learners develop important skills such as communication, teamwork, confidence, discipline, and cultural appreciation, all of which are key competencies under CBC.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Curriculum
EDU-00821,Education,"Mutia encouraged schools and teachers to continue supporting co-curricular activities, saying they play a vital role in identifying and nurturing talent that can be developed into future opportunities and careers.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Teachers
EDU-00822,Education,"At the end of the competition, successful participants were selected to proceed to the county level of the Kenya Music Festival, which will be held at Ngararia Girls High School from the 18th to the 20th of this month; from there, winners will advance to regional and national levels.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Schools
EDU-00823,Education,"Education stakeholders present hailed the festival as an important platform for promoting unity, creativity and cultural diversity among learners while complementing classroom learning and strengthening the implementation of CBE.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/schools-showcase-talent-during-music-festival-competitions/,2026-07-15,Curriculum
EDU-00824,Education,"“When devolution came into place in the country it did not provide a uniform way of licensing traders thus licensing procedures, methods and fees vary from one county to the other.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/state-says-new-act-to-ease-business-operations-across-counties/,2026-07-15,General
EDU-00825,Education,"You therefore find people who transport goods from a county like Mombasa end up paying a lot of fees which makes trading very expensive in the country,” Kimaru said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/state-says-new-act-to-ease-business-operations-across-counties/,2026-07-15,General
EDU-00826,Education,"He assured investors that the County Government of Nakuru has embarked on various plans to boost the region’s attractiveness to investors, starting with reforms in the tax regime through harmonization of fees and elimination of non-tariff barriers to trade.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/state-says-new-act-to-ease-business-operations-across-counties/,2026-07-15,General
EDU-00827,Education,"The Act also obligates county governments to ensure licensing fees are not prohibitive, protect consumers and service providers, promote market regulation, maintain quality standards for goods and services, and assign unique codes for every category of license issued.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/state-says-new-act-to-ease-business-operations-across-counties/,2026-07-15,General
EDU-00828,Education,"Tharaka Nithi Chief Officer for Education, Vocational Training and Culture, Mwiti Munoo, reaffirmed the county government’s commitment to supporting cultural festivals across the county, saying they play a vital role in preserving heritage, strengthening cultural identity and promoting social cohesion.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/tharaka-nithi-gears-up-for-chuka-igambangombe-cultural-festival/,2026-07-15,Teachers
EDU-00829,Education,"Universities across the country are undertaking curriculum reforms, infrastructure development, and staff training to prepare for the admission of Grade 10 learners under the Competency-Based Education (CBE) system in 2029.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,Teachers
EDU-00830,Education,"Speaking on the sidelines during the Kenya Senior School Heads Association (KESSHA) Annual Conference in Mombasa, Zetech University Director of Corporate Affairs and Marketing John Muai said institutions of higher learning have intensified preparations to align their programmes and facilities with the needs of learners transitioning from the Competency-Based Curriculum (CBC).",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,Curriculum
EDU-00831,Education,Muai said the conference provided an opportunity for universities to engage school principals and update them on measures being implemented to ensure a smooth transition from senior school to university education.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,Schools
EDU-00832,Education,"“We are engaging principals from senior secondary schools to demonstrate our preparedness as an institution of higher learning to receive Grade 10 learners when they join universities in 2029,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,Schools
EDU-00833,Education,"He noted that Zetech University had established a task force to review and reform its academic programmes to ensure compliance with the competency-based approach, which focuses on practical skills, innovation, and learner-centered education.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00834,Education,"According to Muai, the university has also invested heavily in modern learning facilities to enhance practical training and competency development among students.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,Teachers
EDU-00835,Education,"He cited the construction of a modern moot court for law students, the expansion of science laboratories, and the establishment of a nursing skills laboratory where students can acquire practical clinical experience before interacting with patients.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00836,Education,"“The objective is to ensure students develop the competencies required in their fields before they graduate,” he said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00837,Education,Muai added that the institution has conducted a series of workshops to equip lecturers with the skills needed to effectively deliver competency-based education.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00838,Education,He said students pursuing Bachelor of Education programmes have also undergone specialized training to prepare them for teaching under the new education system.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,Teachers
EDU-00839,Education,"On emerging technologies, Muai said artificial intelligence (AI) has been integrated into teaching, learning, and innovation activities across the university’s academic programmes.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00840,Education,"He observed that AI is increasingly shaping education and the labour market, making it necessary for institutions to equip learners with relevant digital skills.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00841,Education,"Muai revealed that a team of Zetech University students is expected to participate in a cybersecurity World Cup competition in Germany, where they will showcase innovations developed using AI to address emerging cybersecurity challenges.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00842,Education,He said such platforms expose students to global opportunities and encourage them to develop practical solutions to contemporary problems through technology and innovation.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/universities-step-up-preparations-for-grade-10-learners-ahead-of-2029-transition/,2026-07-15,General
EDU-00843,Education,"The County Government of Vihiga, in partnership with Kaimosi Friends National Polytechnic (KFNP) and the Technical and Vocational Education and Training (TVET) Authority, is conducting a week-long capacity building programme on Competency-Based Education and Training (CBET) for TVET officers and Vocational Training Centre (VTC) trainers.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/vihiga-strengthens-tvet-training-through-cbet-capacity-building-programme/,2026-07-15,Teachers
EDU-00844,Education,"The programme seeks to strengthen the implementation of competency-based training by equipping participants with practical skills in curriculum delivery, competency-based assessment, occupational standards and quality assurance to improve the quality of technical and vocational education across the county.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/vihiga-strengthens-tvet-training-through-cbet-capacity-building-programme/,2026-07-15,Teachers
EDU-00845,Education,"Speaking during the training at Kaimosi Friends National Polytechnic, Vihiga Governor Dr. Wilber Ottichilo reaffirmed his administration’s commitment to strengthening Technical and Vocational Education and Training (TVET) as a key driver of skills development, employment creation and economic transformation.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/vihiga-strengthens-tvet-training-through-cbet-capacity-building-programme/,2026-07-15,Teachers
EDU-00846,Education,"The Governor noted that the week-long training, organised jointly by the County Government of Vihiga, Kaimosi Friends National Polytechnic and the TVET Authority, has brought together TVET officers and VTC trainers from across the county.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/vihiga-strengthens-tvet-training-through-cbet-capacity-building-programme/,2026-07-15,Teachers
EDU-00847,Education,"It focuses on equipping trainers with practical knowledge and skills in CBET implementation, modularised curricula, competency-based assessment, occupational standards and quality assurance in TVET delivery.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/vihiga-strengthens-tvet-training-through-cbet-capacity-building-programme/,2026-07-15,Curriculum
