"PSA_Id","Domain","Class","English","Kiswahili","Ekegusii","Dholuo","Somali","Source","Date","Metadata","English_original"
"396","Agriculture","PSA","Farmers are advised to maintain vigilance as the threat of desert locust re-infestation persists. Monitor for any signs of locust activity and report sightings immediately.","","","","","https://kilimonews.co.ke/agriculture-policy/kenya-beats-back-desert-locust-upsurge-for-now-but-east-africa-remains-at-risk/","2026-07-14","scraped:Kilimo News - Policy","Kenya beats back desert locust upsurge for now, but East Africa remains at risk. Home»Agriculture Policy»Kenya beats back desert locust upsurge for now, but East Africa remains at risk Q&A with Cyril Ferrand, Food & Agriculture Organisation (FAO) Resilience Team Leader for East Africa How is the Desert Locust campaign in East Africa going?At the moment FAO is fighting the second generation of Desert Locusts. We have made significant progress in a number of countries, especially in Kenya, where only two of the 29 counties that were infested in February have Desert Locusts today. In the coming days, that will drop to one county, and within three weeks Kenya should be free of large-scale infestations altogether. That is a success but the threat of possible re-infestation towards the end of the year will call for careful and continued surveillance. Unfortunately, Ethiopia is still infested with a second breeding generation, and also partly re-infested by swarms from Kenya. Ethiopia is also under threat from new swarms arriving from Yemen. A lot of work has been done in Ethiopia but unfortunately the battle will continue there until the end of the year. In Somalia we are also making progress, despite security issues, but breeding is expected in the north. We expect summer locust breeding in the Sudan and western Eritrea also. We know we cannot defeat an upsurge of Desert Locusts globally in only a few months. Of course the locust situation in Yemen and Southwest Asia remains a con"
"397","Agriculture","PSA","Due to the effects of Covid-19, farmers are encouraged to focus on drought-resistant crops like sorghum and millet for better resilience in production.","","","","","https://kilimonews.co.ke/agriculture-policy/here-is-the-state-of-agriculture-in-the-counties-cog-chairman-governor-oparanya/","2026-07-14","scraped:Kilimo News - Policy","Here is the state of agriculture in the counties- COG Chairman Governor Oparanya. Home»Agriculture Policy»Here is the state of agriculture in the counties- COG Chairman Governor Oparanya The Chairman of the Council of Governors COG) who is also the Kakamega County Governor Wycliffe Ambetsa Oparanya says Covid-19 has affected the agriculture sector significantly. He has however pointed areas where the counties fared well in the provision of services to farmers during his state of devolution address. Coffee and milk production increased as tea production went low. Here are the highlights touching on agriculture from the address. Mid and late 2019 was characterized by a moderate increase in prices of key food crops which was attributed to insufficient rainfall. Further, the drought experienced during the first half of the year, followed by heavy rainfall in the second half of the year led to reduced production of certain crops. However, the sector experienced a modest increase in production of potatoes, rice, wheat and significantly improved production of drought resistant crops such as sorghum and millet as illustrated in the Economic Survey 2020. Sugarcane deliveries to factories declined from 5.3 million tonnes to 4.6 million tonnes. Similarly, maize production declined from 44.6 million bags to 39.8 million bags. Volume of tea production also declined from 493 thousand tonnes to 458.5 thousand tonnes, however, production of coffee rose from 41.4 thousand tonnes to 45 thousa"
"398","Agriculture","PSA","Invest in basic infrastructure to enhance employment opportunities for rural youth. Ensure access to all-weather roads and food markets to support inclusive economic growth.","","","","","https://kilimonews.co.ke/general-news/basic-infrastructure-key-to-increased-employment-for-rural-youth-in-senegal/","2026-07-14","scraped:Kilimo News - Policy","Basic Infrastructure Key to Increased Employment for Rural Youth in Senegal. Home»Agriculture Policy»Basic Infrastructure Key to Increased Employment for Rural Youth in Senegal In a country with about 60 percent of the population under 24 years of age, Senegal's youth involvement in economic activities remains relatively low, alongside a high rate of unemployment which has attracted significant interest among policy makes in the country. Despite the importance of youth employment in the economic development process, the country is yet to fully benefit from its high percentage of youth in the population, as studies in recent years have reflected a stagnation in formal employment. The informal sector is projected to supply between 80 to 97 percent of jobs, in areas like family-run businesses or farming, trade and urban-based services. While promoting youth participation in farm and non-farm activities is crucial to ensure inclusive and sustainable growth in the country, a study carried out on issues and evidence around youth participation and diversification strategies in rural economy, under the IFAD sponsored CARE project reveals that most rural youth have limited access to basic infrastructure needed to expand their activities. In fact, only 4 percent of rural youth live in communities with access to all-weather roads, and the proportion of rural youth living in communities with access to food markets does not exceed 6 percent. According to Thierno Malick Diallo, one of the"
"399","Agriculture","PSA","Farmers in Northern Uganda can access the newly opened Regional Agricultural Mechanization Center in Agwata for irrigation and tractor maintenance services.","","","","","https://kilimonews.co.ke/agriculture-policy/uganda-building-5-regional-mechanization-centers/","2026-07-14","scraped:Kilimo News - Policy","Uganda building 5 regional mechanization centers. Home»Agriculture Policy»Uganda building 5 regional mechanization centers The Ugandan Government is constructing regional mechanization centers in Buwama – Mpigi district (Central Region), Agwata – Dokolo district (Northern Region), Kiryandongo district and Mbale district. The regional mechanization centers will decentralize the irrigation and water for agriculture production services. The centers will be equipped with tractors and maintenance tools/ mobile workshops. The centers will also be responsible for maintaining Government tractors and repair/ maintenance of privately owned tractors in the district at cost recovery basis. The establishment of the centers was phased and by December 2019, Buwama was at 60% completion while Agwata was at 50% completion. The first out of the 5 is the one in Agwata that has been officially opened to the public. The centers will be managed by a Senior Engineer who will work with a Mechanical Engineer, an Irrigation Engineer and a Civil Engineer. The centers will also host trained operators and Senior Agricultural Engineers whose role is to provide advisory, servicing and maintenance as well as coordination with the farmer groups. Hon. Henry Bagiire the Minister of State for Agriculture has officially opened the first out of 5 Regional Agricultural Mechanization Centers. The Mechanization Center for the Northern region will host excavators, self-loading tracks, heavy earth-moving equipment, b"
"400","Agriculture","PSA","Nakuru County is implementing a land rehabilitation program to restore degraded land and improve agricultural productivity. Farmers are encouraged to participate in soil management training and tree planting initiatives.","","","","","https://kilimonews.co.ke/agriculture-policy/land-rehabilitation-program-in-nakuru/","2026-07-14","scraped:Kilimo News - Policy","Land rehabilitation program in Nakuru. Home»Agriculture Policy»Land rehabilitation program in Nakuru The County Government of Nakuru in Collaboration with the National Government and World Bank, under the National Agriculture and Rural Inclusive Growth Project (NARIGP), will be implementing a program dubbed 'Njoro-Sigotik watershed sustainable land management interventions for improved agricultural productivity, profitability and enhanced community development'. The program aims to restore and rehabilitate degraded land through sustainable land and soil management practices to improve soil fertility while focusing on the environment and livelihood improvement. Speaking during a consultative meeting with stakeholders and community representatives, Nakuru County Agriculture CEC, Dr. Immaculate Maina said that the County was looking at the issue as an opportunity to be exploited. The exploitation will be through soil mapping, terracing, farmer capacity building on the safe use of pesticides/energy conservation technology, retention ditches reforestation through the distribution of fruit trees among other measures. Dr. Maina added that environmental problems should be addressed by everybody saying that the County would support and sustain community interventions to help care for the environment. Eng. Kamau Johnson, the acting Chief Officer Water and Sanitation, echoed the importance of individual participation through tree and shrub planting to reduce runoff water and prevent so"
"401","Agriculture","PSA","The High Court has halted the formation of the National Steering Committee on Tea Reforms; affected parties should stay updated on the ongoing legal proceedings.","","","","","https://kilimonews.co.ke/agriculture-policy/ktda-against-the-tea-reforms-steering-committee-by-munya/","2026-07-14","scraped:Kilimo News - Policy","KTDA against the tea reforms steering committee by Munya. Home»Agriculture Policy»KTDA against the tea reforms steering committee by Munya The Kenya Tea Development Authority (KTDA) has once again turned to the courts to throw a spanner in the tea reforms by Agriculture CS Peter Munya. Yesterday, the High Court in Nairobi issued orders stopping the implementation of a Gazette Notice by the Agriculture CS that sought to form a National Steering Committee on the implementation of Tea Reforms in Kenya; after the process was challenged by KTDA.In a Judicial Review application, KTDA argued that some of the people appointed in the committee have publicly pronounced themselves adversely against KTDA; have cases in Court on matters relating to the operations of the company; while others have broken contractual relationships with the Applicant. KTDA argued that the said Committee members have not only openly disclosed open bias against KTDA but are also conflicted and unfit to preside over any issues relating to the company.KTDA also argues that there isn't an existing law empowering CS Munya to form such a committee; adding that no law grants him power to appropriate public funds vested to the Agricultural and Food Authority (AFA) – as was contained in the Gazette Notice.In her ruling, Lady Justice Pauline Nyamweya said: ""…the application had met the threshold of an arguable case and is therefore entitled to the leave sought to commence judicial review proceedings against the Respond"
"402","Agriculture","PSA","Farmers in Busia County can access free BT cotton seeds and should consider intercropping with legumes to optimize land use. For more information, contact the Busia County Department of Agriculture.","","","","","https://kilimonews.co.ke/agriculture-policy/bt-cotton-trial-in-the-country-looks-promising/","2026-07-14","scraped:Kilimo News - Policy","BT cotton trial in the country looks promising. Home»Agriculture Policy»BT cotton trial in the country looks promising The BT cotton trial in Busia is progressing well and looks promising. In early March this year, Busia County played host to the launch of the first ever genetically modified BT cotton in Kenya. It joined other six African nations who are commercially cultivating BT cotton. A spot check by the Busia County Department of Agriculture and Animal Resources on the Alupe University demo farm reported about 90% of seed survival. Each BT cotton plant has about 50 balls with the number expected to increase towards harvesting in two months' time. BT cotton is a high yielding variety and is resistant to the bollworm. With proper follow up of agronomic practices, a farmer can get up to 1000-1200kgs per acre with a seed rate of 1.6 Kgs per acre. So far 260 Kgs of BT cotton seeds and 2740 Kgs of non BT (hybrid) cotton have been distributed to farmers in all the seven sub counties in Busia County for free by the National Government with plans in place to distribute more. At the moment there are five demo farms in Busia County. They are in Teso North, Teso South, Nambale, Butula and Matayos sub counties with more expected to come up in the next planting season. The Busia county department of agriculture encourages farmers to intercrop cotton with legumes to maximize the use of their land. The department adds that the BT cotton farming demonstration will be conducted in three"
"403","Agriculture","PSA","Farmers and food traders are urged to comply with municipal licensing and regulations to ensure food safety. This is vital to protect public health and sustain urban food security.","","","","","https://kilimonews.co.ke/agriculture-policy/unsafe-food-africas-silent-killer/","2026-07-14","scraped:Kilimo News - Policy","Unsafe Food: Africa's Silent Killer. Home»Agriculture Policy»Unsafe Food: Africa's Silent Killer By Dr. Richard Munang ""Your food is supposed to be your medicine and your medicine is supposed to be your food"" ""If you give bad food to your stomach, it drums for you to dance"" These African proverbs underscore a basic yet most critical fact – what we eat, determines what our bodies become. The common saying ""we are what we eat"" is indeed not far from the truth. Whenever we fall sick, among the first areas of diagnosis, is usually what is ingested. In the same vein, among key aspects a recovering patient is prescribed to accelerate healing, is food. What are we really eating? In Sub Saharan Africa, urbanization isoccurringat a rate of 3.6% – a rate that is almost double the world average. With these transitions, comes an increase in food demand and a rise in urban farms and informal food traders.Theseare traders who are largely non-compliant with municipal licensing and regulation. And the market they serve is significant. Forexample, up to 90% of supply of leafy vegetables in some Africa cities is sourced from urban farms and supplied through informal traders. This is critical to not only driving food security in urban Africa but alsocreatingprimary and supplemental income opportunities. In some cities, the economic return to urban farmers has been estimated to be comparable to the income of unskilled construction workers and on some cases more lucrative. During dry seasons, in"
"404","Agriculture","PSA","The government has approved the leasing of five state-owned sugar factories for at least 20 years to revitalize the sugar sector. Interested parties should prepare for engagement under the new leasing model.","","","","","https://kilimonews.co.ke/agriculture-policy/cabinet-approves-leasing-of-state-owned-sugar-factories/","2026-07-14","scraped:Kilimo News - Policy","Cabinet approves leasing of state-owned sugar factories. Home»Agriculture Policy»Cabinet approves leasing of state-owned sugar factories The sugar sector is to undergo reforms in order to bring the once booming sector back to life. One of this is leasing the state-owned sugar factories. The Cabinet has decided to approve the lease of five (5) state-owned sugar factories. The factories will be leased through long term leases, at least 20 years. Agriculture CS Peter Munya says the model the government will use is a transfer the Right of Use (ROU) of each factory to the lessee on an ""as is where is"" principle. The RoU shall be on a firm commitment that the lessee will re-develop and operate the factory to meet the government's objective of higher farmers' income and increased profitability through the production of ethanol and generation of power. The CS says the objective is to facilitate the turn-around of the now dead or underperforming sugar companies and return them to profitability by modernization and efficient management. He adds that this will not only make Kenya compliant with her regional partners but it will also enhance the competitiveness of Kenyan Sugar in both the local and global markets. The five factories slatted for leasing are: ""In the domestic market, these Sugar factories have a combined share of 30% of the sugar industry market. The potential for increase is significant. At the moment, sugar consumption in Kenya is approximately 1 million tonnes per annu"
"405","Agriculture","PSA","The new Finance Act zero rates VAT on maize, cassava, and wheat flour for 6 months, aiming to make unga more affordable for consumers.","","","","","https://kilimonews.co.ke/agriculture-policy/relief-as-amended-bill-zero-rates-vat-on-maize-wheat/","2026-07-14","scraped:Kilimo News - Policy","Relief as amended bill zero rates VAT on maize & wheat. Home»Agriculture Policy»Relief as amended bill zero rates VAT on maize & wheat President Uhuru Kenyatta has this evening at State House, Nairobi signed into law the 2020/21 Budget, the 2020 Finance Bill and the 2019/20 Third Supplementary Budget. The 3.2 trillion 2020/21 Budget contains a Ksh 56.6 billion post Covid-19 economic stimulus package and an allocation of Ksh 128.3 billion to the Government's Big Four agenda. The 2020 Finance Bill which is now law has several amendments targeted at cushioning Kenyans from the adverse effects of the Covid-19 pandemic. Some of the amendments in the Finance Act include the zero rating of VAT on maize, cassava and wheat flour for 6 months so as to make unga affordable. This will be a relief to many who had feared a price hike of the essential commodities. The new Finance Act also extends the zero rating of VAT on cooking gas for one year also a relief to many albeit for a short term. The third 2019/20 supplementary budget of Ksh 18.4 billion was approved by the National Assembly to address the Covid-19 health crisis and other emerging challenges. The Supplementary budget includes Ksh 5 billion allocated to Counties for Coronavirus response and Ksh 3.4 billion earmarked for Covid-19 allowances to frontline health workers. By Henry Kinyua Last week, a story in one of Kenya's leading dailies explored why No permits will be issued to millers to import wheat or maize into the country. A"
"406","Agriculture","PSA","The government is supplying 781,800 seedlings, including 40,000 cocoa seedlings, to farmers in 17 counties to promote food security and crop diversification.","","","","","https://kilimonews.co.ke/agriculture-policy/cocoa-introduced-in-kenya-as-government-supplies-various-seedlings-to-farmers/","2026-07-14","scraped:Kilimo News - Policy","Cocoa introduced in Kenya as government supplies various seedlings to farmers. Home»Agriculture Policy»Cocoa introduced in Kenya as government supplies various seedlings to farmers The government will supply 781,800 seedlings to farmers in 17 counties. The seedlings include tomato, underutilized fruits and for the first time, cocoa is being introduced into the country. While flagging of the seedlings at KALRO-Dairy Research Institute Naivasha, Agriculture CS Peter Munya said the seedlings will be an important input in ensuring food and nutrition security in the country. Cocoa is a new entry in Kenya's industrial crops sub-sector. Kenya Agricultural and Livestock Research (KALRO) in partnership with Bear Machines of West Africa which is a private company will introduce the crop to farmers. To support commercialization of cocoa, KALRO will supply 40,000 cocoa seedlings to Kilifi, Kwale, Taita Taveta, Lamu, Busia, Bungoma, Vihiga, Kakamega, Kisumu, Siaya, Homabay and Migori counties in 2020. This is expected to help farmers to diversify their farming enterprises. The government is also taking a keen interest in tomato. ""Tomato is ranked among the high value horticultural crops in Kenya accounting for 38.1% of the total value of exotic vegetables. However, farmers face various challenges including low yielding cultivars, and lack of certified tomato seedlings. Tomato is rich in minerals, vitamins, and antioxidants that are important to a well-balanced diet. It is important in mee"
"407","Agriculture","PSA","The government has launched the One Million Kitchen Gardens Plan to support households in establishing kitchen gardens. Selected households will receive startup kits including seeds and a water tank.","","","","","https://kilimonews.co.ke/agriculture-policy/one-million-kitchen-gardens-plan-launched/","2026-07-14","scraped:Kilimo News - Policy","One Million Kitchen Gardens Plan launched. Home»Agriculture Policy»One Million Kitchen Gardens Plan launched The government has launched the One Million Kitchen Gardens Plan which targets households across the country by enabling them to set up kitchen gardens to deal with the looming food crisis caused by the Covid-19 pandemic. The program will be rolled out in partnership with selected counties. The Chief Administrative Secretary (CAS) Ministry of Agriculture, Livestock, Fisheries and Cooperatives Ann Nyaga says the aim is to ensure diet improvement by making sure the households have access to fruits, vegetables and herbs which is expected to boost their immunity. The CAS was speaking at Kasikeu in Makueni County where she was accompanied by Makueni Governor Kivutha Kibwana to launch the programme. Each household chosen for the initiative will receive a startup kit consisting of a tank with a capacity of 50 litres and a shade net. The kit will also have 10gms seeds of various vegetables including amaranthus, kales, black nightshade, cowpeas and spinach. Kshs. 1,350 will be used for one kit translating to Kshs. 1.35 billion for the one million kits. Nyaga said that plans are at an advanced stage to set up the first 400,000 kits and urged well-wishers to support the government to accomplish the programme. Identifying the households to benefit will be done together with the county governments with each county expected recruit between 6,000 to 20,000 households depending on the"
"408","Agriculture","PSA","Aquaponics technology will be introduced in 35 counties to promote food security and nutrition. Farmers in these counties can anticipate training and support from county governments and the Ministry of Agriculture.","","","","","https://kilimonews.co.ke/agriculture-policy/aquaponics-to-be-rolled-out-in-35-counties/","2026-07-14","scraped:Kilimo News - Policy","Aquaponics to be rolled out in 35 counties.. Home»Agriculture Policy»Aquaponics to be rolled out in 35 counties. The Government will introduce aquaponics technology in 35 counties as part of President Uhuru Kenyatta's Big Four Agenda on Food Security while also ensuring nutrition security in the country and promote the Blue Economy. This was said by the Chief Administrative Secretary (CAS) in the Ministry of agriculture Linah Jebii Kilimo in a visit to Elgeyo Marakwet County. She said that the county has been chosen as one of the 35 training and multiplication centres of the technology which involves fish farming integrated with vegetable growing. Waste from the fish is used as fertilizer in the growth of vegetables ensuring that farmers who rear the fish will also have nutritious vegetables to feed their families. Kilimo said the technology had guaranteed returns on investment within 5 – 6 months noting that currently, Elgeyo Marakwet produces 10 metric tonnes of fish yearly. ""With this technology which requires very little space, only 10 farmers in the County can produce what the whole County produces in a year in addition to making good money. This is already happening in Nyeri County,"" she said. The County Governments and the Ministry of Agriculture State Department of Livestock will partner to roll out the project in the counties. ""We have also come to spread the good message of eating more fish because fish is highly nutritious and our people need to embrace fish in our"
"409","Agriculture","PSA","The National Livestock Vaccination Program has been launched to combat animal diseases in Kenya. Farmers are encouraged to participate for the health and productivity of their livestock.","","","","","https://kilimonews.co.ke/agriculture-policy/national-livestock-vaccination-program-launched/","2026-07-14","scraped:Kilimo News - Policy","National Livestock Vaccination Program launched. Home»Agriculture Policy»National Livestock Vaccination Program launched A National Livestock Vaccination Program has been launched as livestock production in Kenya is always under the threat of occurrence of a considerable number of animal diseases. Diseases such as Rift Valley Fever (RVF), Foot and Mouth Disease (FMD), Peste des Petite Ruminants (PPR), Lumpy Skin disease (LSD), Camel Pox, Sheep and Goat Pox, Contagious Bovine Pleuropneumonia (CBPP), Contagious Caprine Pleuropneumonia (CCPP) and Brucellosis (often referred to as trans-boundary animal diseases or TADs) continue to threaten livestock in Kenya and in neighboring countries according to the Ministry of Agriculture, Livestock, Fisheries and Cooperatives. The diseases can easily spread from one country to another. Within Kenya, TADs easily move across county boundaries, in the process reaching epidemic proportions. Nevertheless the ministry says the control or management of these diseases, including prevention of entry into a county, requires cooperation between several counties. ""TADS cause significant losses to Kenya's livestock industry, and are a drain to available resources since control measures have to be instituted by livestock producers as well as both national and county governments to combat the frequent outbreaks that occur. Specifically, TADs lower animal productivity and production. They hinder participation in international trade of livestock and livest"
"410","Agriculture","PSA","The WFP is providing 1,050 modern beehives to 260 farmers in 11 counties to enhance beekeeping and boost honey production. Farmers are encouraged to engage in this lucrative industry.","","","","","https://kilimonews.co.ke/agriculture-policy/wfp-boosting-bee-keeping-in-11-counties/","2026-07-14","scraped:Kilimo News - Policy","WFP boosting bee keeping in 11 counties. Home»Agriculture Policy»WFP boosting bee keeping in 11 counties ByPhilip Looniyo The landscape of Garissa County, North eastern Kenya, is mostly arid, desert terrain. A harsh environment for the livestock-keeping communities who face a myriad of challenges, key among them changing climatic conditions and unpredictable weather patterns. In addition, overgrazing has led to degradation of rangelands because of continuous overstocking of grazing-land leading to numerous resource-based conflicts. Hence pastoralists are seeking new ways of making money in order to reduce their exposure to these risks. That is why WFP is supporting the county government's initiative to promote and enhance beekeeping, which has great potential to generate a good steady income. WFP has provided 260 farmers from 52 farmer groups over 1,050 modern Langstroth beehives and accessories to boost honey production and fully benefit from this highly lucrative industry. Dasheq Farmers Group was among the first to collect the beehives. Each family received five beehives, which can produce an average 50 liters of honey per season valued at about 50,000 Kenyan shillings (US$ 500). Honey can be harvested three times in a year meaning the group can earn up to 150,000 Kenya shillings (US$ 1,500) every year. According to the group's chairperson Siyad Derow, the programme will help families diversify their sources of food and increase their incomes. ""My family relied on pastoral"
"411","Agriculture","PSA","All stakeholders in the fisheries sector are urged to adopt sustainable aquaculture practices and effective fisheries management to enhance food security and increase fish production by 2030.","","","","","https://kilimonews.co.ke/agriculture-policy/fisheries-management-works-so-its-time-to-apply-it-more-broadly/","2026-07-14","scraped:Kilimo News - Policy","Fisheries management works, so it's time to apply it more broadly. Home»Agriculture Policy»Fisheries management works, so it's time to apply it more broadly Worldwide per capita fish consumption has reached a new record of 20.5 kilograms per year and is poised to increase further in the decade ahead, underscoring its critical role in global food and nutrition security. Sustainable aquaculture development and effective fisheries management are critical to maintain these trends, according to a new report from the Food and Agriculture Organization of the United Nations. Total fish production is set to increase to 204 million tonnes in 2030, up 15 percent from 2018, with aquaculture's share growing from its current 46 percent according toThe State of World Fisheries and Aquaculture(SOFIA). That growth is around half the increase recorded in the previous decade, and translates into an annual per capita fish food consumption is forecast to reach 21.5 kilograms by 2030. ""Fish and fisheries products are recognized not only as some of the healthiest foods on the planet but also as some of the less impactful on the natural environment,"" says FAO Director-General QU Dongyu, emphasizing that they must play a more central role in food security and nutrition strategies at all levels. The Director-General also pointed to SOFIA's reporting of growing evidence that while effective fisheries management results in robust or rebuilding of fish stocks, failure to implement these measures threaten"
"412","Agriculture","PSA","Bungoma County has allocated significant resources to strengthen its agricultural sector. Farmers in the region should stay informed on upcoming opportunities and support initiatives.","","","","","https://kilimonews.co.ke/agriculture-policy/highlights-of-budget-allocations-in-the-agriculture-sector/","2026-07-14","scraped:Kilimo News - Policy","Highlights of budget allocations in the agriculture sector. Home»Agriculture Policy»Highlights of budget allocations in the agriculture sector Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More than 500 entrepreneurs in Uasin Gishu County have been equipped with By Henry Kinyua The Nairobi Coffee Exchange auction of Wednesday, July 8, 2026, sold 6,622 By Kimuri Mwangi Murang'a County is implementing a targeted agricultural strategy that aligns farming interventions The government will not use Savings and Credit Cooperative Societies (SACCOs) members' savings to finance By Kimuri Mwangi Agroecology emerged as one of the defining themes at the Financing Agri-Food Ethiopia has recorded its highest-ever coffee export earnings, generating a record USD 3 billion during By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has called on young Kenyans to Get the latest agriculture news in East Africa Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More th"
"413","Agriculture","PSA","Coffee farmers can access up to 40% advance payment through the Kshs. 3 billion Coffee Advance Revolving Fund. Sign up for guarantee forms to qualify.","","","","","https://kilimonews.co.ke/agriculture-policy/ongoing-coffee-reforms-set-to-modernize-the-sector/","2026-07-14","scraped:Kilimo News - Policy","Ongoing coffee reforms set to modernize the sector. Home»Agriculture Policy»Ongoing coffee reforms set to modernize the sector Coffee farmers are set to benefit from a raft of announcements from Agriculture CS Peter Munya concerning the sector. The CS has been on the ground meeting coffee cooperative society leaders expounding more on the coffee reforms going on. For a start, farmers don't have to deliver their coffee to New KPCU to benefit from the Kshs. 3 billion Coffee Advance Revolving Fund. They just need to meet the requirements laid down to qualify. Munya asks farmers interested in the advance to sign up guarantee forms so that the money borrowed will be deducted after selling their coffee. He says farmers can get up to 40 per cent advance of coffee delivered to the factory whose value will be determined by the price of coffee at the auction at the moment. Munya says already some farmers in Murang'a and Nyeri have received the funds. The money will benefit them as they wait for the main payout. The Cherry Advance Revolving Fund was started by President Uhuru Kenyatta in April last year. It was among other recommendations by the Coffee Subsector Reforms Implementation Committee appointed by the President in 2016 to diagnose what was ailing the sector. It was a response to farmers complains that banks had auctioned them as their interest rates on credit was very high and they couldn't cope with it. The farmers will also be able to access subsidized inputs conveniently"
"414","Agriculture","PSA","Farmers and agribusiness stakeholders are urged to prepare for impending food shortages as global supply chains face significant disruptions. Take action now to secure resources and plan accordingly.","","","","","https://kilimonews.co.ke/agriculture-policy/coronavirus-has-stress-tested-our-food-systems-and-many-are-set-to-fail/","2026-07-14","scraped:Kilimo News - Policy","Coronavirus has stress-tested our food systems, and many are set to fail. Home»Agriculture Policy»Coronavirus has stress-tested our food systems, and many are set to fail By Eric Kimunguyi Coronavirus has brought enormous setbacks, suffering, and forecasts of a global depression ahead following the closure of so many economies for so long. But if there has been one area where it has exposed our global fragility, that area has been food. Certainly, the curfews, lockdowns and workplace closures delivered an uptick in power cuts, but there's no great clamour about our energy infrastructure now being under threat of failure. Likewise, with water, it remains far from accessible to all, but has not been plundered by this year's pandemic. Shelter could take a hit on joblessness and unpaid rents. But the elephant in the room is definitely food. That hasn't gone unremarked. At the level of international geopolitics, the World Food Programme has warned us all that we are moving into a famine of what it has called 'biblical' proportions, by which, it's fair to say, the WFP meant 'humanity threatening'.That made some headlines. But not too much concern at street level.Likewise, economists and academics keep muttering darkly in jargon about food supply chain issues and food security. What they mean is, we are going to be short of food: very short of food indeed. In fact, we are going to be more short of food later this year than we have ever been on Planet Earth in any of our lifetimes. S"
"415","Agriculture","PSA","Farmers in Eastern Africa are urged to adopt resilient agricultural practices to combat the ongoing food crises, as over 27 million people face acute food insecurity in the region.","","","","","https://kilimonews.co.ke/agriculture-policy/overcoming-crises-building-resilience-the-way-to-feed-the-horn/","2026-07-14","scraped:Kilimo News - Policy","Overcoming crises, building resilience – the way to feed the Horn. Home»Agriculture Policy»Overcoming crises, building resilience – the way to feed the Horn By David Phiri Food insecurity has been rising in Africa in the past decades and the continent is currently not on track to eliminate hunger by 2030. Today, over 256 million Africans, or 20 percent of the population, are undernourished. Of these, 239 million are living in sub-Saharan Africa. Regrettably, the Eastern Africa subregion shouldered the largest portion of this burden. The nine countries – Burundi, Djibouti, Ethiopia, Eritrea, Kenya, Rwanda, Somalia, South Sudan and Uganda – have a combined population of about 257 million, which constitutes about 25 percent of the total sub-Saharan Africa's population that stands a little over 1 billion. Yet, the subregion is home of over 55 percent (about 133 million) of the sub-Sahara Africa's food insecure people. Over 27 million people are already facing acute food insecurity (IPC Phase 3) or worse in the subregion. From Fall Armyworm to the Rift Valley Fever, the subregion is confronted with several plant and animal diseases. Perpetual droughts, famines, floods and landslides are common incidents. Adding to these mishaps, the subregion is confronted with the Desert Locust, which affected over 11 million people in Ethiopia, Kenya and Somalia. A further 2.76 million people in South Sudan and 120,000 people in Uganda are under threat from expanding swarms, bringing the total n"
"416","Agriculture","PSA","The government has launched the Shs 2.2bn Empowering Novel Agribusiness-led Employment (ENABLE Kenya) program aimed at boosting agribusiness opportunities and employment in the agriculture sector.","","","","","https://kilimonews.co.ke/agriculture-policy/president-uhurus-economic-stimulus-package-to-the-agriculture-sector/","2026-07-14","scraped:Kilimo News - Policy","President Uhuru's economic stimulus package to the agriculture sector. Home»Agriculture Policy»President Uhuru's economic stimulus package to the agriculture sector President Uhuru Kenyatta has announced an economic stimulus programme to help the country recover from the effects of the Covid-19 pandemic. Below are the ones that touch the Agriculture Sector. President Uhuru Kenyatta has today unveiled the Shs 2.2bn Empowering Novel Agribusiness-led Employment (ENABLE Kenya) President Kenyatta has unveiled measures to boost the Fisheries Sector. As part of ongoing sustained President Uhuru Kenyatta has this evening at State House, Nairobi signed into law the 2020/21 The government has launched the One Million Kitchen Gardens Plan which targets households across the Agriculture CS Peter Munya has directed all the institutions under the Ministry to focus towards Restrictions on cross border movement imposed in response to the Coronavirus pandemic by countries in There is enough food in the country not withstanding the challenges brought about by the The Ministry of Agriculture in Kenya has developed protocols and guidelines to facilitate operations within There is sufficient food supply in the country despite the Coronavirus pandemic. The Minister of By QU Dongyu, Director-General FAO The COVID-19 pandemic is putting enormous strains on the public Get the latest agriculture news in East Africa Bungoma County has taken a significant step towards strengthening its agricultural sect"
