PSA_ID,Domain,English,Kiswahili,Dholuo,Source_Name,Source_URL,Date,Metadata
PSA-bc64d3151eff,health,"WHO is proud to support this initiative, which will protect newborns from a preventable disease and contribute to healthier futures for Ethiopian families.” Dr.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-0e1a2733cde3,health,"Kasolo, Francis Chisaka, WHO Representative to Ethiopia “The introduction of the Hepatitis B Birth Dose vaccine into Ethiopia’s routine immunization marks a transformative moment for child health in the country.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-a0b23544db00,health,"UNICEF is proud to work with Ethiopia to ensure this life-saving vaccine reaches every newborn.” WHO, UNICEF and Gavi remain committed to supporting Ethiopia throughout the rollout phase.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-5dba012df0bf,health,"About Gavi, the Vaccine Alliance Gavi, the Vaccine Alliance is a public-private partnership that helps vaccinate more than half the world’s children against some of the world’s deadliest diseases.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-ec6efcae4d3f,health,"Gavi also plays a key role in improving global health security by supporting health systems as well as funding global stockpiles for Ebola, cholera, meningococcal and yellow fever vaccines.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-7da2571e4d0d,health,"After two decades of progress, Gavi is now focused on protecting the next generation, above all the zero-dose children who have not received even a single vaccine shot.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-394ade6d2dd4,health,"The Vaccine Alliance employs innovative finance and the latest technology – from drones to biometrics – to save lives, prevent outbreaks before they can spread and help countries on the road to self-sufficiency.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-takes-major-step-prevent-mother-child-transmission-hepatitis-b-virus-birth-dose-vaccine,2025-11-27T12:00:00Z,article_title=Ethiopia Takes a Major Step to Prevent Mother-to-Child Transmission of Hepatitis B Virus with Birth Dose Vaccine Introdu
PSA-d5bc8c9c1255,health,"Addis Ababa— Ethiopia’s Ministry of Health has confirmed an outbreak of Marburg virus disease in the South Ethiopia Region, the first of its kind in the country, following laboratory testing of samples from a cluster of suspected cases of viral haemorrhagic fever.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-confirms-first-outbreak-marburg-virus-disease,2025-11-14T12:00:00Z,article_title=Ethiopia confirms first outbreak of Marburg virus disease
PSA-8a59781bf782,health,Genetic analysis by the Ethiopia Public Health Institute revealed that the virus is of the same strain as the one that has been reported in previous outbreaks in other countries in East Africa.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-confirms-first-outbreak-marburg-virus-disease,2025-11-14T12:00:00Z,article_title=Ethiopia confirms first outbreak of Marburg virus disease
PSA-fe14c80e1c81,health,"The national authorities are scaling up response including community-wide screening, isolation of cases, treatment, contact tracing and public awareness campaigns to curb the spread of the Marburg virus, which is in the same family of viruses that cause Ebola virus disease.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-confirms-first-outbreak-marburg-virus-disease,2025-11-14T12:00:00Z,article_title=Ethiopia confirms first outbreak of Marburg virus disease
PSA-6ebc4f7a3fad,health,The disease is transmitted to humans from fruit bats and spreads among people through direct contact with bodily fluids of infected individuals or contaminated materials.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-confirms-first-outbreak-marburg-virus-disease,2025-11-14T12:00:00Z,article_title=Ethiopia confirms first outbreak of Marburg virus disease
PSA-0a99338087b6,health,"Although several promising candidate medical countermeasures are currently undergoing clinical trials, there is no licensed therapeutic or vaccine for effective management or prevention of Marburg virus disease.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-confirms-first-outbreak-marburg-virus-disease,2025-11-14T12:00:00Z,article_title=Ethiopia confirms first outbreak of Marburg virus disease
PSA-d52aab30a3b3,health,This nationwide initiative marks a significant milestone for Ethiopia’s efforts to eliminate cervical cancer as a public health threat and aligns with the WHO Global Strategy’s 90-70-90 targets by 2030.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-launches-month-long-cervical-cancer-screening-and-treatment-campaign-across-six-regions,2025-11-08T12:00:00Z,article_title=Ethiopia Launches Month-Long Cervical Cancer Screening and Treatment Campaign Across Six Regions
PSA-e68cb9593c8a,health,The Ministry of Health urged all women aged 30–49 — especially those living with HIV — to visit nearby health facilities for screening during this campaign.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-launches-month-long-cervical-cancer-screening-and-treatment-campaign-across-six-regions,2025-11-08T12:00:00Z,article_title=Ethiopia Launches Month-Long Cervical Cancer Screening and Treatment Campaign Across Six Regions
PSA-5babdc029540,health,"Community members, local leaders, and media are encouraged to support this historic effort toward a cervical cancer-free Ethiopia.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-launches-month-long-cervical-cancer-screening-and-treatment-campaign-across-six-regions,2025-11-08T12:00:00Z,article_title=Ethiopia Launches Month-Long Cervical Cancer Screening and Treatment Campaign Across Six Regions
PSA-8995c38db422,health,"The World Health Organization Ethiopia (WHO) country office continues to support the Government of Ethiopia in advancing the digitalization and modernization of its public health emergency systems, helping ensure timely data-driven decisions for preparedness and response.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-digitalizes-and-modernizes-its-health-emergency-information-systems,2025-10-31T12:00:00Z,article_title=Ethiopia digitalizes and modernizes its health emergency information systems
PSA-6868c1decbdf,health,"In parallel, WHO has supported the implementation of the Epidemic Intelligence from Open Sources (EIOS) platform, which strengthens event-based surveillance by capturing and analyzing health threat information from publicly available online sources.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-digitalizes-and-modernizes-its-health-emergency-information-systems,2025-10-31T12:00:00Z,article_title=Ethiopia digitalizes and modernizes its health emergency information systems
PSA-39254ed43db6,health,"Through these digital innovations, WHO is supporting EPHI in building a resilient, real-time and integrated public health information system that supports timely decision-making and coordinated emergency response.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-digitalizes-and-modernizes-its-health-emergency-information-systems,2025-10-31T12:00:00Z,article_title=Ethiopia digitalizes and modernizes its health emergency information systems
PSA-e694edcde382,health,The initiative marks a new phase in Ethiopia’s fight against recurrent cholera outbreaks—combining the influence of faith leaders with public health expertise to protect communities and strengthen outbreak preparedness.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/religious-leaders-health-authorities-and-who-meet-validate-minimum-wash-and-health-standards,2025-10-28T12:00:00Z,"article_title=Religious leaders, health authorities, and WHO meet to validate minimum WASH and health Standards for Religious institut"
PSA-910080441b70,health,"They highlighted that cooperation between health workers and faith leaders is vital to protecting worshippers. “A strong solidarity between religious leaders and public health responders is essential to overcome this challenge and protect our communities from cholera and other diseases,” they noted.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/religious-leaders-health-authorities-and-who-meet-validate-minimum-wash-and-health-standards,2025-10-28T12:00:00Z,"article_title=Religious leaders, health authorities, and WHO meet to validate minimum WASH and health Standards for Religious institut"
PSA-2ce88b460646,health,"The outbreak, driven by unsafe water and poor sanitation, highlighted critical gaps in preparedness.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/religious-leaders-health-authorities-and-who-meet-validate-minimum-wash-and-health-standards,2025-10-28T12:00:00Z,"article_title=Religious leaders, health authorities, and WHO meet to validate minimum WASH and health Standards for Religious institut"
PSA-d822aad8977c,health,Ethiopia continues to face outbreaks of circulating vaccine-derived poliovirus type 2 (cVDPV2).,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/joint-statement-who-unicef-and-rotary,2025-10-24T12:00:00Z,"article_title=Joint Statement by WHO, UNICEF, and Rotary"
PSA-0ef26d7a2252,health,"As part of the outbreak response, the Ethiopian Public Health Institute and Ministry of Health, in collaboration with WHO, UNICEF, and other partners, have implemented sequential successful subnational vaccination campaigns with nOPV2 for children resulting in whole-country coverage .",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/joint-statement-who-unicef-and-rotary,2025-10-24T12:00:00Z,"article_title=Joint Statement by WHO, UNICEF, and Rotary"
PSA-c0ad80677074,health,"As we mark Ethiopia’s eighth anniversary of certification as wild polio-free, we acknowledge the importance of community engagement and call on all stakeholders to redouble efforts, strengthen surveillance, and ensure high vaccination coverage.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/joint-statement-who-unicef-and-rotary,2025-10-24T12:00:00Z,"article_title=Joint Statement by WHO, UNICEF, and Rotary"
PSA-dd735349818b,health,"Every child must be reached, and no child should be left behind.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/joint-statement-who-unicef-and-rotary,2025-10-24T12:00:00Z,"article_title=Joint Statement by WHO, UNICEF, and Rotary"
PSA-a45efedbf7cb,health,"21 October 2025 | Addis Ababa, Ethiopia — Ethiopia has officially launched the R21/Matrix-M malaria vaccine, becoming the 23rd African country to introduce a malaria vaccine into its routine immunization program.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-3d3b12484429,health,"The vaccine, R21/Matrix-M, one of the malaria vaccines prequalified by WHO, has shown promising results in reducing severe malaria cases and child mortality.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-8ecd0b3b5dc4,health,"The introduction of the malaria vaccine complements Ethiopia’s existing core malaria control strategies, including Indoor Residual Spraying (IRS), Insecticide-Treated Nets (ITNs), and prompt diagnosis and treatment.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-d9082f96c97a,health,WHO stands firmly beside Ethiopia in this journey toward malaria elimination.” Dr.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-444f6ead9a66,health,"Dereje Duguma, emphasized that the internationally approved malaria vaccine offers vital protection for the under five children in the most affected communities.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-b163e9b5ac59,health,"Dereje urged that while the vaccine supplements existing malaria control efforts, it does not replace them, and it must go hand in hand with continued prevention.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-ed7599bb400d,health,"Finally, he called on all stakeholders to strengthen malaria control and ensure every child receives this life-saving vaccine. “Mr.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-9723dbf291cc,health,"Today’s launch of the malaria vaccine in Turmi Woreda marks a major step forward.” He added, “Children under five are especially vulnerable, and this cost-effective vaccine will play a vital role in preventing disease and saving lives.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-309de18f60b9,health,"Partners supporting this effort include Gavi, the Vaccine Alliance, UNICEF, Global Fund, PATH, ALMA, Roll Back Malaria Initiative, and the Global Financing Facility (GFF).",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-introduces-malaria-vaccine-protect-children-and-strengthen-health-systems,2025-10-22T12:00:00Z,article_title=Ethiopia Introduces Malaria Vaccine to Protect Children and Strengthen Health Systems
PSA-830f93005a7b,health,"Now, at ten months old, she has received her first dose of the newly introduced malaria vaccine.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/marta-suffered-no-more-babies-have-malaria-vaccine-brings-new-hope-ethiopias-children,2025-10-22T12:00:00Z,article_title=Marta Suffered—But No More Babies Have To: Malaria Vaccine Brings New Hope to Ethiopia’s Children
PSA-db06482b45ec,health,Malaria remains a major public health challenge in Ethiopia.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/marta-suffered-no-more-babies-have-malaria-vaccine-brings-new-hope-ethiopias-children,2025-10-22T12:00:00Z,article_title=Marta Suffered—But No More Babies Have To: Malaria Vaccine Brings New Hope to Ethiopia’s Children
PSA-afe89a24ee08,health,"The introduction of the malaria vaccine, combined with other interventions like ITNs, offers new hope to families like Bethelhem’s.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/marta-suffered-no-more-babies-have-malaria-vaccine-brings-new-hope-ethiopias-children,2025-10-22T12:00:00Z,article_title=Marta Suffered—But No More Babies Have To: Malaria Vaccine Brings New Hope to Ethiopia’s Children
PSA-0431195a9e46,health,"WHO and Africa CDC will also work together to address the burden of communicable Diseases, Neglected Tropical Diseases (NTDs), and the growing impact of noncommunicable diseases and mental health conditions.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/who-and-africa-cdc-consolidate-ties-advance-public-health-africa,2025-10-21T12:00:00Z,article_title=WHO and Africa CDC Consolidate Ties to Advance Public Health in Africa
PSA-0789f4606e7f,health,"The partnership also recognizes the need to address the social, economic, commercial, and environmental determinants of health by promoting multisectoral collaboration and equity-driven strategies.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/who-and-africa-cdc-consolidate-ties-advance-public-health-africa,2025-10-21T12:00:00Z,article_title=WHO and Africa CDC Consolidate Ties to Advance Public Health in Africa
PSA-33968662a1a3,health,The new framework builds on years of close collaboration between WHO and Africa CDC in responding to outbreaks such as Ebola and COVID-19.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/who-and-africa-cdc-consolidate-ties-advance-public-health-africa,2025-10-21T12:00:00Z,article_title=WHO and Africa CDC Consolidate Ties to Advance Public Health in Africa
PSA-ce6910907b37,health,"Mesay Hailu, Director General of EPHI and Chair of the Platform, emphasized the importance of coordination and partnership in achieving national public health goals. “By aligning our collective efforts, we can maximize impact, prevent duplication, and ensure sustainable outcomes,” he noted.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/coordination-platform-meeting-highlights-joint-action-stronger-health-system-ethiopia,2025-10-17T12:00:00Z,article_title=Coordination platform meeting highlights joint action for a stronger health system in Ethiopia
PSA-2e8ab9935a69,health,"Through this alignment, EPHI and its partners aim to avoid duplication and maximize the impact of limited resources and accelerate progress toward a resilient and responsive health system.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/coordination-platform-meeting-highlights-joint-action-stronger-health-system-ethiopia,2025-10-17T12:00:00Z,article_title=Coordination platform meeting highlights joint action for a stronger health system in Ethiopia
PSA-b889ae410d65,health,"The project has also supported training for health workers, mental health and gender-based violence services, and rapid response to disease outbreaks such as cholera, measles, and malaria.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/japan-and-who-restore-health-services-and-boost-emergency-response-tigray,2025-10-16T12:00:00Z,article_title=Japan and WHO Restore Health Services and Boost Emergency Response in Tigray
PSA-51e93ca35390,health,"According to Professor Francis Chisaka Kasolo, WHO Representative (a.i.) to Ethiopia, the African Union, and UNECA, the renovation included structural rehabilitation, restoration of power, water and sanitation systems, as well as upgrades to maternity and emergency units.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/japan-and-who-restore-health-services-and-boost-emergency-response-tigray,2025-10-16T12:00:00Z,article_title=Japan and WHO Restore Health Services and Boost Emergency Response in Tigray
PSA-4fa8b8b36dda,health,"WHO, as the implementing agency, worked closely with national and regional authorities to ensure the support reaches those most in need.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/japan-and-who-restore-health-services-and-boost-emergency-response-tigray,2025-10-16T12:00:00Z,article_title=Japan and WHO Restore Health Services and Boost Emergency Response in Tigray
PSA-84346ec6b8fb,health,"Addis Ababa, 14 October 2025 — Ethiopia has taken a major step forward in the fight against tuberculosis (TB) by launching a national AI-powered digital X-ray system for TB screening.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-42c07375a339,health,"The launch, held on 18 September 2025 during the Annual Tuberculosis, Leprosy and Other Lung Diseases Review Meeting, was officiated by Dr Dereje Duguma, State Minister of Health.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-0014a7fba09b,health,WHO played a central role in developing the National Implementation Guideline on AI-Powered Digital X-ray for Tuberculosis Screening and in building the capacity of health workers across the country.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-114360c314ee,health,"During the event, WHO Ethiopia received a certificate of recognition from the Ministry of Health for its unwavering support to the National Tuberculosis, Leprosy and Other Lung Diseases Program and the country’s broader fight against TB.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-cdcacbcc60d1,health,"Tuberculosis (TB) is an infectious disease caused by Mycobacterium tuberculosis, which most commonly affects the lungs.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-adaf76caed1e,health,"Many people infected with TB may not develop symptoms, but those with active disease often experience a persistent cough, low-grade fever, night sweats, loss of appetite, and significant weight loss.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-c7ae822c552d,health,Ethiopia is among the 30 high-burden countries for TB and TB/HIV.,,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-a72ffdfd09f3,health,"According to the WHO Global TB Report 2024, there are an estimated 188,000 (146 per 100,000) incident TB cases in Ethiopia.",,,WHO AFRO - Ethiopia,https://www.afro.who.int/countries/ethiopia/news/ethiopia-among-pioneers-rolling-out-ai-powered-digital-x-ray-tb-screening-who-ethiopia-receives,2025-10-14T12:00:00Z,article_title=Ethiopia among pioneers in rolling out AI-powered digital X-ray for TB screening WHO Ethiopia receives commendation for 
PSA-77c19caa5348,health,"The agency is opening up its National Reference Laboratory in Gaduwa, Abuja so students can learn more about the role the institution plays in detecting, stopping and preventing infectious disease outbreaks.",,,Nigeria Centre for Disease Control (NCDC),https://ncdc.gov.ng/training/tour,,article_title=NCDC TOUR
PSA-e1184760d6e9,health,Schools are invited to register for the monthly tour slot through this form:,,,Nigeria Centre for Disease Control (NCDC),https://ncdc.gov.ng/training/tour,,article_title=NCDC TOUR
PSA-c37e031e5e53,health,"If you suspect you have contracted COVID-19, but haven’t tested, read here .",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/covid-19-prevention/,,article_title=COVID-19 Prevention - NICD
PSA-3d1bad185538,health,"And if you have tested positive for COVID-19, and unsure what do to next, read here .",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/covid-19-prevention/,,article_title=COVID-19 Prevention - NICD
PSA-985b31bd78dc,health,The COVID-Alert APP alerts subscribers and provides relevant information if they have been in contact with any person who has tested positive for the virus.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-bf333b493690,health,We request all international travellers who intend to visit the country to download the APP so that they can monitor and minimise their risk of exposure to the COVID-19 virus.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-ea5fd694b852,health,"Travellers intending to visit the country will have to produce a valid certificate of of a negative COVID-19 test, recognised by the World Health Organization, that was obtained not more than 72 hours before the date of travel.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-79ee6b399782,health,High-risk travellers are those who come from countries with higher numbers of COVID-19 infections and reported deaths compared to South Africa.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-049068ef7a63,health,Can I travel to a high-risk country to visit a family member?,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-bc7694093846,health,Please be mindful though that countries can close their borders to international travellers at any given stage to curb the spread of the virus.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-b76a1cfa90cb,health,"In addition and must observe social distancing, ensure handwashing, and sanitise regularly.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-d3f4bbffc61c,health,A passenger who is unable to wear a face mask due to an underlying medical condition must submit a medical certificate from a registered medical practitioner to the Operator prior to departure.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-dc0d2eb685ee,health,"A passenger must provide to the Operator a certificate of a negative COVID-19 tests, recognised by the World Health Organization, obtained not more than 72 hours before the date of travel.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-79bc55e883fd,health,An Operator must ensure the following risk mitigation measures for crew members: (a) conduct risk assessments to ensure that crew members are fit and proper before they undertake their travel duties and mitigate the risk of COVID-19 crew infections; and (b) ensure that crew members are protected whilst on duty.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-28271df1e2ec,health,"To this end, we will also allow visitors, in whichever category, who are coming to stay for a three months period or more subject to Covid-19 protocols.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-761dad623bd7,health,"People who need to apply must direct email requests to: Covid19BusinessTravel@dha.gov.za, supported by— (a) a copy of passport and/or temporary residence visa; (b) proof of business activities to be undertaken in the Republic; (c) proof of travel itinerary; and (d) proof of address or accommodation in the Republic.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/advice-for-travellers/,,article_title=COVID-19 ADVICE TRAVELLERS - NICD
PSA-98a993e4d97e,health,"On 7 January 2020, the virus that causes coronavirus disease 2019 (COVID-19) was confirmed as Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/long-covid/,,article_title=LONG COVID - NICD
PSA-e5523ebe5cfa,health,"Most people who get COVID-19, recover fully within a few weeks.",,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/long-covid/,,article_title=LONG COVID - NICD
PSA-5e7004d50c6a,health,For more information on COVID-19 please visit our COVID-19 Frequently Asked Questions.,,,South Africa NICD,https://www.nicd.ac.za/diseases-a-z-index/disease-index-covid-19/long-covid/,,article_title=LONG COVID - NICD
